close_time,volume,n_trades,RSI,Will,CCI,ROC,ADX,TRIX,OBV,MFI,BOP,DX,ATR,STOCH_K,STOCH_D,Price_Change_pct,PREV_TARGET,TARGET,marketcap_usd,google_trends,VPT,PVO
2018-01-16,9933431.45,147935,35.28705417455807,-78.35448005232179,-151.73978889943334,-24.13586987757917,41.869797026405685,3.760172608807988,3215240.2600000035,51.9677289721939,-0.6526811404656028,23.25650365996359,5.0670626782082335,21.64551994767822,59.960671221924166,-0.3209243939581018,0,1.0,1375492586.0,1.3,-3278397.127870776,16.367969433997892
2018-01-17,9971697.17,142631,39.84667203295656,-69.58345743635891,-128.81964779501823,-18.85828571428572,39.49382404064203,2.352289853918399,13186937.430000003,40.482235314350525,0.18628867124875,25.23798612606009,5.243182295607057,30.416542563641087,55.81405763507005,0.0900953463020681,1,1.0,1406315644.0,1.25,-2398092.9950911845,19.50497698331931
2018-01-18,6699252.37,118654,39.650821895199705,-69.96432170039101,-69.03057172834414,-33.31085160170547,37.23993166724127,1.1792475687044224,6487685.060000003,43.58807697396485,0.0071535229364169,23.716577426836725,4.905541967663192,30.035678299609,48.15954829045008,0.0014590165095508,1,1.0,1413959525.0,1.4,727251.3099031033,14.018230741590358
2018-01-19,3004070.17,62345,43.95542950702108,-60.67575905870338,-47.05906747285098,-32.68122829382114,35.30802391861205,0.3402675326422244,9491755.230000004,41.341938283453466,0.456920511395219,23.71657742683672,4.487450257997021,39.324240941296615,43.187143226508326,0.0643994159752145,1,1.0,1479328568.0,1.0,142673.1480499165,4.925469176269324
2018-01-20,2617140.33,57285,50.26168729239971,-51.04367756255921,-6.6736566244770215,-26.576646113890835,32.056823319588084,-0.1287387869539524,12108895.560000004,43.29843098764064,0.6611503422996062,12.54961972544426,4.111400221140303,48.95632243744079,39.8081357175713,0.0820692285559429,1,0.0,1603066364.0,0.95,385814.1133002025,-1.9294079283787933
2018-01-21,3318363.34,71698,41.26196895736346,-65.77735360677903,-33.55978833545996,-30.901872974122547,30.966773995696805,-0.5609500889444674,8790532.220000004,41.718706689394224,-0.6282508291745446,24.426478052349143,3.984928760977403,34.22264639322097,36.27186198803143,-0.1254192398608928,0,0.0,1392958656.0,0.48,-203374.04316257293,-5.43782090240758
2018-01-22,2873190.83,64756,36.66381776585358,-65.06658438999145,-118.47882094266396,-33.24577550724938,31.240226177990422,-1.0203031001232763,5917341.390000004,33.740992735717064,-0.423658967344253,32.88093927175213,3.828181795123488,34.93341561000855,34.219195170413606,-0.0865609124485261,0,1.0,1288627604.0,0.42,-666866.7509518571,-8.37563247682806
2018-01-23,2335831.96,56423,37.93157392372276,-49.14627948186101,-86.29529844418681,-0.7379011485196596,31.47461376281353,-1.3947710838781768,8253173.350000004,42.47580588847767,0.0827662395050819,32.88093927175213,3.604584395820133,50.853720518138985,38.39179525190799,0.0145026287466415,1,1.0,1296439809.0,0.42,-213930.89186556777,-11.032539010167495
2018-01-24,1947186.76,49234,42.78262809767045,-56.80585415885912,-44.28257717961939,-2.8155326131353853,30.896775350147152,-1.5958121193601291,10200360.110000003,64.31544815629637,0.3827058823529414,27.429744874148906,3.332500910702972,43.19414584114087,40.21716714869368,0.0494775427015681,1,0.0,1349432101.0,0.42,138478.851142942,-13.217245473807658
2018-01-25,1427643.05,39298,39.62659410106205,-68.82778753032602,-41.108753044822784,-6.71301371316223,30.4014852821474,-1.730368817569217,8772717.060000004,45.39931939389537,-0.5337245970567617,27.4297448741489,3.0195150663168326,31.17221246967397,40.37952917298868,-0.0441528138088957,0,0.0,1309796797.0,0.42,40649.4884166381,-15.368711212305191
2018-01-26,1788845.56,43843,39.315157127763726,-69.93431823112881,-66.8017334301239,-12.113324456161711,31.24686267433628,-1.7997233493259437,6983871.500000004,30.11856900912732,-0.0353074454024801,36.31912702746954,2.8151414854144283,30.06568176887118,39.05687786264219,-0.0042530609150525,0,1.0,1308786854.0,0.39,-70662.30384263469,-15.560601173844164
2018-01-27,992878.39,27493,41.834452263235306,-61.51960257209832,-16.534994360150385,-17.140348273473826,31.971471867641025,-1.7800670501317617,7976749.890000003,20.05699728842121,0.3286733238231089,36.31912702746954,2.513121273212367,38.48039742790167,37.56031714699374,0.0174956336851696,1,1.0,1312232542.0,0.42,12424.271387534538,-17.125840414131723
2018-01-28,1377401.9,37047,45.56063865685844,-25.068393531184,107.5335463574361,-2.5436200772637862,31.17045036034757,-1.6608854663468953,9354151.790000005,34.751839337909495,0.5180373185901851,26.36432131658685,2.257461091324886,74.931606468816,43.37588287207875,0.0279720279720278,1,0.0,1340669362.0,0.28,58529.36363854249,-16.679366335611874
2018-01-29,857953.21,36407,38.24232063388949,-55.764175741644806,-34.649639014483924,-0.7358636715724343,31.450191587426485,-1.590320254708344,8496198.580000002,41.13234056945642,-0.8478337754199834,33.12863894989999,2.0965380782784733,44.2358242583552,44.70479839327112,-0.0696171745112132,0,0.0,1263864203.0,0.24,-21231.25522631892,-17.325649268800397
2018-01-30,1322539.56,60334,30.30539802831167,-88.56112852664576,-199.84383745423048,-12.420051594388726,33.95729399984515,-1.671528591360405,7173659.020000001,45.77201069632311,-0.7243850267379673,48.99990847435715,2.064175495667263,11.438871473354242,39.07410567258759,-0.1055847850656689,0,0.0,1113976809.0,0.22,-198029.89865952963,-15.800535613917983
2018-01-31,947115.48,51311,29.44459922572411,-78.87789695992888,-149.2271049979082,-18.02101449275363,36.73638123700058,-1.8052071566198704,6226543.540000001,28.64721800561653,-0.1475936903446204,53.41090465993316,1.9114789962862253,21.12210304007113,35.9209567010062,-0.0128184991273996,0,0.0,1103511030.0,0.2,-151656.27130814665,-15.437400394673377
2018-02-01,2169016.01,79432,21.51575207959381,-83.61360897376473,-142.08236382563229,-27.873848603161367,40.83800610481284,-2.1179525384457,4057527.530000001,28.09617055926697,-0.6380496453900715,65.44775531168641,2.0412677111024786,16.38639102623527,33.80869649480067,-0.159045708072942,0,1.0,942201381.0,0.48,-358327.33812364005,-10.489288199677414
2018-02-02,4023356.31,121757,24.60408036013241,-63.584442626608165,-116.42459252421932,-25.779632111097573,45.205193820075024,-2.4190171464016585,8080883.840000002,24.989489488334616,0.0680197158596695,71.40832011164817,2.2423723238021247,36.41555737339184,34.71582158116076,0.0246589165212638,1,0.0,955711842.0,0.58,-245761.07974840712,-1.1760830653967682
2018-02-03,2348921.72,89047,24.49288474466308,-63.92950100394141,-76.92053328097936,-27.4206307745123,48.94849757601405,-2.650471968375534,5731962.120000001,30.04616321257288,-0.0131475002821356,71.40832011164817,2.17520484897325,36.07049899605859,34.37155037661175,-0.0023901112991743,0,0.0,965354815.0,0.48,93621.46090786072,-0.3468518943607885
2018-02-04,2015678.77,69602,18.664235960667792,-84.00152207001521,-90.73115626531776,-39.37011303987976,52.53037091586356,-2.951378353531975,3716283.350000001,16.480442744473102,-0.8034698684437294,74.02161095496065,2.113132727691357,15.998477929984794,25.95253201392158,-0.1434505677097756,0,0.0,837523780.0,0.76,-290390.8907130715,-0.7321488217619163
2018-02-05,3127797.46,90071,14.062460038081923,-90.55928346787636,-149.280224129101,-47.47171283651971,56.586011794660905,-3.411719220574283,588485.8900000011,15.243469868377405,-0.6621171242659895,80.91985706744497,2.171313766592592,9.440716532123648,20.981802338745645,-0.1986595716819637,0,1.0,663891840.0,0.8,-891401.1640881404,2.213655894917869
2018-02-06,6158895.87,157259,32.439119741320404,-54.52780082987551,-96.8284588259697,-27.990657870656825,60.28569905236714,-3.6674302322144734,6747381.760000002,38.53567508353223,0.5009913218708357,82.48382259860459,2.3006546570793645,45.47219917012449,25.843706295427108,0.2293203999047846,1,0.0,820712193.0,0.96,794625.0165162821,11.039398234353826
2018-02-07,4409292.58,125841,31.424044489799325,-57.11947626841243,-31.42174015202983,-28.71361518947061,60.88969246186899,-3.7830094278050175,2338089.1800000016,51.472268066829606,-0.0948364008179955,64.51365291888006,2.251418277496598,42.88052373158757,28.952052108500887,-0.0224843034108263,0,1.0,801519320.0,0.92,1295408.817873313,11.172194550508795
2018-02-08,91986.49,1930,34.028023796682014,-47.26448131350825,-13.407686167179785,-12.977989867350592,61.40740109858485,-3.748115983021938,2430075.670000002,57.7103066840871,0.4676129032258085,64.51365291888006,1.9851442378542268,52.73551868649175,34.144784631394664,0.0223761716000445,1,1.0,851074837.0,2.6,-103371.15822171744,1.290391617503945
2018-02-09,2406640.35,62867,50.27202022429957,-10.226261204380314,93.34017531466452,1.144803249764048,55.89348345416114,-3.3802762952296894,4836716.020000001,76.22863411847153,0.918593840790238,22.80997758761892,1.9474093467321945,89.77373879561969,41.76738197742721,0.1909507072024736,1,0.0,963451766.0,4.0,461995.13708655856,0.0728959418290742
2018-02-10,3349144.7,93350,45.21730405861255,-24.37666375403873,105.7647014070358,-4.939744169785709,49.84414957224316,-2.9437442970834726,1487571.3200000012,77.48089506499277,-0.3667580779778225,13.548146280735244,1.9088365829133087,75.62333624596127,47.41778729884189,-0.062393509127789,0,0.0,916470613.0,1.96,250584.78640477257,1.5172864770156278
2018-02-11,3021732.48,116910,40.77895960148752,-35.97569649062203,33.73862052391266,3.866556501538709,46.25022638354652,-2.578972627933218,-1534161.1599999988,73.79769203102214,-0.3892567567567568,24.68668725136664,1.8475742139256937,64.02430350937797,54.27861952446949,-0.0622804077793753,0,1.0,861907958.0,0.38,-395535.1677098401,1.5076909059977348
2018-02-12,1912462.38,94865,47.748926489300494,-22.464489646623708,53.7883475326958,38.73430884646811,43.16972079323511,-2.161132897347373,378301.22000000114,85.42782911639564,0.8571796854859528,24.68668725136664,1.6944636119363086,77.5355103533763,64.00644721321986,0.0766667819550606,1,0.0,923055044.0,0.4,-39971.67959869717,-1.2092881028867706
2018-02-13,1365850.96,60462,44.763945676950335,-45.13967892807483,23.371178707945703,9.112912985598442,40.52928743011104,-1.79733128485684,-987549.7399999988,73.73487462127882,-0.5131871623768686,24.68668725136665,1.5423116673739783,54.86032107192516,65.34760748490568,-0.0345861441267802,0,1.0,889817034.0,0.32,99373.19910157156,-4.348632616378385
2018-02-14,2568177.67,88417,57.98808212971375,-9.075807913017256,139.47721408629852,29.076097064986904,35.86307625201579,-1.26129290123419,1580627.930000001,71.73431323376333,0.8305833824395985,7.865809183444274,1.5644100006062676,90.92419208698274,72.21098867853355,0.1566093710069887,1,1.0,1029805008.0,0.34,349736.93513042195,-3.102496274733011
2018-02-15,4236021.22,140707,61.50972358503303,-12.963302752293572,164.6976269338618,31.24735780459229,33.591317189625215,-0.6331322875940404,5816649.15,78.67816980106103,0.3505641964013419,19.96076281528178,1.5282942862339437,87.03669724770644,77.11115704442136,0.0441847726857768,1,1.0,1082331935.0,0.42,582727.7509345686,1.893057190887362
2018-02-16,1968986.94,76064,64.43470533626274,-1.2232415902140414,113.77769777422024,14.097363083164316,31.64409513614758,0.0114810240863461,7785636.09,78.55467351811278,0.3911578947368432,19.96076281528177,1.4456808167719513,98.77675840978596,78.39730270358798,0.0341594352110605,1,1.0,1109115222.0,0.34,255329.85028204875,-0.5992314341942901
2018-02-17,2278513.2,84738,67.5109552043505,-4.863960691043091,109.36965831696848,26.12495673243338,31.606462999656166,0.625626854631145,10064149.29,77.8589154721775,0.4563798815379991,31.38067018070768,1.3814549858045295,95.13603930895692,81.18483171258735,0.0405697253110108,1,0.0,1157404350.0,0.4,152603.5808110707,-1.4342540555127077
2018-02-18,2183910.15,83390,54.20984501181627,-37.11838348341753,54.78776036988318,22.93175005764354,30.26694299383516,0.9507092493021618,7880239.139999999,78.94828551596223,-0.9262354651162784,22.229822958909168,1.341361416403883,62.88161651658247,81.02159071361656,-0.0872743458275912,0,1.0,1059687433.0,0.17,-103679.5511118639,-2.151229769578218
2018-02-19,1336755.03,58477,58.049858655315504,-25.228695233509864,38.87803296698354,18.43043613273512,28.89877707025983,1.1482629757883167,9216994.169999998,69.97690051961848,0.6106752807260424,20.689781528807828,1.2426097854890426,74.77130476649013,80.62670420120425,0.0372311991822265,1,0.0,1096649359.0,0.19,-136949.70606542402,-4.765322721187058
2018-02-20,2357501.48,83560,45.04671859291239,-67.65407348518889,-90.08762037600276,9.68056787932563,25.795568375655847,1.053736395009386,6859492.689999998,65.41149239694516,-0.7770394736842112,7.1763162080319525,1.2822369589906075,32.34592651481111,77.41036212161654,-0.1066947307563754,0,0.0,980685153.0,0.2,-199897.9617255206,-3.482501921215899
2018-02-21,2277445.93,90850,40.45352698009636,-88.04398272107389,-169.22384526517956,-9.891830617891184,25.33602102263571,0.7590925886816979,4582046.759999998,52.39020299420508,-0.4311981020166081,22.57873690451486,1.2676602505633778,11.956017278926112,66.12919429189417,-0.0514622603349244,0,0.0,928829541.0,0.15,-366869.469853668,-2.7069797806553164
2018-02-22,1792778.94,75059,36.069927846724816,-92.56928513857032,-128.59689718846334,-18.46200568741316,26.209982834841185,0.3378865114106011,2789267.819999998,32.08082999007905,-0.4485996981385208,31.45375370807403,1.2569373576257523,7.430714861429697,54.75691109385463,-0.0569451836083023,0,1.0,881623626.0,0.14,-216570.9276881644,-3.4151570724511595
2018-02-23,1621549.49,66343,46.83820140321679,-66.32882535966236,-76.78904231437149,-13.840000000000009,27.02129258246482,0.0554079109682748,4410817.309999998,29.03024597500916,0.7482523670471629,31.889151068206644,1.2388177351077876,33.67117464033763,45.45611341250487,0.0955761014535342,1,0.0,959654579.0,0.15,53086.522780977175,-4.209582391734221
2018-02-24,1356848.25,58144,40.98226673670708,-84.19242871508739,-67.26725495021454,-22.064322469982844,27.003322757808515,-0.2209757311620319,3053969.0599999977,11.791452649919608,-0.53385030931428,26.89550380987068,1.2258009158066747,15.80757128491261,34.12347512335568,-0.0631649484536081,0,1.0,905177076.0,0.17,67667.66750238331,-5.343822370116467
2018-02-25,888973.06,34258,44.49372404158954,-71.15384615384615,-52.51658186482389,-12.31443013757726,26.98792005096025,-0.4087004636779912,3942942.119999998,20.728398049118773,0.4103508771929826,26.895503809870668,1.1321150706914356,28.84615384615385,29.261266170437302,0.0256579019536863,1,1.0,925444252.0,0.14,-59088.41065735082,-7.406633404242481
2018-02-26,1266163.05,50516,51.75833744099055,-49.23461538461536,48.31202588482659,-10.309129212213277,23.48577568668603,-0.435381381912403,5209105.169999998,32.295943464816645,0.5467868105753054,2.4729095010406965,1.1146557748783734,50.76538461538465,25.831849005993664,0.0589472335792137,1,1.0,980468312.0,0.14,102873.86468242388,-7.217719656032173
2018-02-27,2377225.58,75277,58.820635141369,-21.946557285651696,190.04188443757783,6.787476741363974,24.69691290772396,-0.2819471986064248,7586330.749999998,54.5055065538762,0.4777578743095986,31.963736233951533,1.1468192356100342,78.05344271434831,32.36149417735612,0.0645268601497999,1,0.0,1055479338.0,0.15,230569.91026657747,-2.8734986110616774
2018-02-28,1610363.07,57703,57.19682130316011,-27.995960066814305,125.85000074398316,11.4468171302466,25.944711581055486,-0.0873205319075642,5975967.679999998,72.96181325408642,-0.1259469696969704,33.431503621044634,1.1036736305228865,72.0040399331857,40.93978312796463,-0.0100757575757576,0,1.0,1033527934.0,0.15,137169.27464291418,-2.509343564622551
2018-03-01,1224834.48,44634,57.495315895649966,-27.094744202307407,72.12644974418029,18.24830699774267,26.97637304354044,0.0994029577057853,7200802.159999998,75.4092903323564,0.0357243319268653,33.16634181845019,0.9967916833053312,72.9052557976926,50.2932889760022,0.0012136734167296,1,0.0,1040607435.0,0.53,-13507.31460006104,-3.455246385435069
2018-03-02,710198.47,32059,52.99761145388203,-37.820538625659225,36.91016160439559,5.58960074280408,26.16599623421283,0.2133546906626371,6490603.689999999,65.69976631429418,-0.5021213406873151,21.30373537824715,0.9217357285474268,62.17946137434078,54.365901366574064,-0.0226042114310271,0,1.0,1012398347.0,0.53,-13686.316903576291,-5.851726407777075
2018-03-03,636280.81,28791,53.08784031494563,-41.0851690630084,18.53432099443476,12.683635403255078,25.47138754050345,0.2758535873764289,7126884.499999998,70.0794832683577,0.0147601476014769,21.303735378247143,0.8403877673263658,58.9148309369916,60.52408131687107,0.0005080754687485,1,1.0,1011715150.0,0.5,-16087.57153038648,-7.593106787713744
2018-03-04,591499.65,28561,56.417953742002695,-36.482272225687296,-25.34070154076684,11.378609625668457,22.569942765259896,0.329666129679218,7718384.1499999985,62.39131513404392,0.3032415475775521,5.161274113798593,0.8023038005654565,63.517727774312704,65.47716330660805,0.0169923534409515,1,0.0,1024606773.0,0.47,10368.029788400729,-8.726944495342252
2018-03-05,467389.77,26636,48.77550184738793,-77.66215253029226,-81.28159381504523,1.6613070696277044,20.310711808309144,0.314420452774633,7250994.379999999,52.84771652194144,-0.8931090613130752,6.755326066604625,0.7403461147703914,22.33784746970774,61.41608657151134,-0.0316115960399082,0,0.0,1001081047.0,0.49,-4723.965489426491,-9.80859017294793
2018-03-06,939994.7,36492,36.57565732299455,-86.12800463365183,-217.1844139454172,-11.080492424242417,22.48056315380668,0.1595038762678413,6310999.679999999,26.946981394947965,-0.6729035385361105,35.499671226791854,0.78193952694605,13.871995366348171,52.24730837893991,-0.0688318127727091,0,0.0,929185001.0,0.43,-79537.2317187899,-7.780129113208499
2018-03-07,2930631.06,82063,31.895204979706225,-63.79377431906614,-152.07845396447638,-13.517831177776074,27.27208070724245,-0.0861709720849535,3380368.6199999987,-1.6786437594815417e-13,-0.1662701056438569,56.02118602785709,0.9704338802394714,36.20622568093386,47.1333349143325,-0.0372101939317778,0,0.0,894579608.0,1.0,-173811.64520145603,3.5044611205389025
2018-03-08,1878677.62,64654,23.99766165705068,-90.28043215414016,-140.87949712245717,-21.060820097739764,31.58126096332529,-0.4508388701686683,1501690.9999999986,-1.610360970526457e-13,-0.6612297181895821,57.43634249982236,0.999086183062404,9.719567845859824,38.10680806407067,-0.085609092718307,0,1.0,822849906.0,0.8200000000000001,-269102.1682836425,5.616633043863288
2018-03-09,1949612.67,75679,24.29297252402941,-64.19604622514227,-130.8853738336058,-19.09270332590769,37.030235050096,-0.8036102909855014,3451303.6699999985,-1.4564400941997041e-13,0.0081116917557123,69.72407957072026,1.0395167283392035,35.80395377485774,34.338878407001665,0.0012575118194018,1,0.0,823110312.0,0.64,-157601.15722277024,7.074673033139879
2018-03-10,2213393.39,46906,19.05467367906638,-82.6127958034951,-96.1257869469655,-25.29223918202326,41.63553479263175,-1.188661956163206,1237910.2799999984,-1.2906734926079314e-13,-0.8119572057898039,69.26733324784627,1.00451433857646,17.387204196504893,28.40636030121785,-0.0777688032693999,0,1.0,759601743.0,0.47,-166131.57607821227,8.756780036847907
2018-03-11,2660649.85,51059,35.06206376473104,-64.40043615359677,-65.89597009546557,-20.60611298360844,46.13849121229741,-1.4194204849908632,3898560.13,19.19489019997819,0.5053147996729357,73.15622973029132,1.03572657592268,35.59956384640323,24.41805116865936,0.0807843137254902,1,0.0,819081433.0,0.41,46355.53514208572,11.002016181520643
2018-03-12,2529859.67,44596,32.24518715165901,-69.09310147870784,-43.5074808188949,-20.33476454430969,49.242867741805576,-1.5692036733395809,1368700.4599999986,33.00351678068139,-0.2788507391511667,67.86912691885462,1.0075942079337257,30.90689852129216,25.642201318885697,-0.0282901341332138,0,1.0,796000279.0,0.4,143338.97021494646,11.290609061025414
2018-03-13,7227864.56,147241,63.86662044946125,-19.82741116751269,146.01677679095508,8.827570048669298,45.47030083177739,-1.2821254575958618,8596565.019999998,59.64314887897183,0.6881828142119266,22.83489937160831,1.3200093210860506,80.17258883248732,35.11371467119129,0.2741010423420277,1,0.0,1001546412.0,0.47,1893976.3108752272,23.46054892086629
2018-03-14,5154134.62,113508,48.2883042965165,-52.68274111675125,98.48808225288327,-1.2853271389856702,42.23667205175322,-1.037904966174985,3442430.3999999976,53.48006582693435,-0.5864018756033645,22.8348993716083,1.4421937037880432,47.31725888324875,36.701005128664846,-0.1250600496083294,0,1.0,887087218.0,0.53,1312659.2081718566,22.436585036785385
2018-03-15,4274358.77,85283,50.2608462011066,-48.1040609137056,40.525231410568296,10.08911405874029,38.49036486211772,-0.8031719910991275,7716789.169999997,48.31292452566808,0.165157583144698,16.012521724304673,1.400251746104037,51.895939086294405,42.7262010201555,0.0212787436904094,1,0.0,900936307.0,0.4,-566513.0049827901,18.34532917015272
2018-03-16,4046429.23,52658,49.76731121338966,-50.93421052631577,31.964897521903023,9.465383361310042,35.27924441385871,-0.602579994880692,3670359.939999997,58.73812403085109,-0.0516867469879511,16.01252172430468,1.3187872109463172,49.06578947368423,44.62074897713071,-0.004710455234205,0,0.0,902148238.0,0.37,68537.69268270112,14.18386831533238
2018-03-17,3951199.27,50213,47.83958352135824,-54.65526315789474,20.052247367947125,16.641830065359464,32.92583282548486,-0.4623064817318889,-280839.33000000287,67.95537230577278,-0.2140578854105142,18.805363295241776,1.2513176093825575,45.344736842105256,48.61468221221647,-0.0199026833474292,0,1.0,889912088.0,0.34,-79502.21306214725,10.492975249540086
2018-03-18,3959581.29,83905,48.52558704417987,-60.934131736526936,-68.46045401874828,8.427672955974842,29.94983267163213,-0.3553454356923113,3678741.959999997,57.39089067109025,0.0332203389830516,12.09383174851574,1.2411293794707636,39.06586826347306,49.10986855751217,0.0043918616115444,1,1.0,886358475.0,0.36,-43131.83823228496,7.480953720379011
2018-03-19,3907835.7,78120,49.821718137079,-61.40624999999999,-30.378140809179456,12.459546925566343,26.08737929514076,-0.2615898254334392,7586577.659999997,59.48499588015682,0.0722105263157893,2.9126590361924887,1.199539468117797,38.59375000000001,50.20799019732758,0.0076507851534618,1,1.0,890407158.0,0.39,49104.96940597825,4.9416831927063285
2018-03-20,3926209.35,64516,52.350131982132,-52.63798560150247,17.29407743762461,-10.343680275570522,22.77670497243386,-0.1620253784577641,11512787.009999998,54.16501777138545,0.1841149992739933,2.91265903619248,1.1265624012438262,47.362014398497536,45.520765278186175,0.0140343110127282,1,1.0,907060323.0,0.41,85702.44471410899,2.95282029319711
2018-03-21,4959307.31,89984,65.42765909371376,-14.206358586455492,233.3333333333325,11.803726902950372,24.278366345089832,0.0681500140746971,16472094.319999997,72.54674763535695,0.5956485733644505,33.288334581025666,1.155382058208994,85.7936414135445,51.01739135394271,0.086126381102705,1,1.0,988357747.0,0.38,496750.53681116033,3.0802237045331182
2018-03-22,4709042.44,107559,66.76957426697786,-27.36942675159233,146.67348144969813,10.718639823387942,27.214760523246166,0.3339364661068433,21181136.76,87.54130736306567,0.0732653061224498,44.83312559218419,1.2003274784648517,72.63057324840767,53.97948194853033,0.0107992660108896,1,1.0,996704628.0,0.52,490213.23888956907,2.302937824260137
